user_id,行为时间差,行为次数,AOV,R,F,Rscore,Fscore,RFM,User_Label
84865876,29,1385,2.857142857142857,15.0,7.0,0.0,0.0,0.0,重要挽留客户
84873122,30,841,2.7142857142857144,13.0,7.0,0.0,0.0,0.0,重要挽留客户
84875269,29,205,3.0,40.0,1.0,1.0,0.0,10.0,重要发展客户
84892889,30,5211,3.0,17.0,13.0,0.0,0.0,0.0,重要挽留客户
84894979,28,423,2.888888888888889,12.0,9.0,0.0,0.0,0.0,重要挽留客户
84902483,30,649,2.68,12.0,25.0,0.0,1.0,1.0,重要保持客户
84914445,30,983,2.8823529411764706,13.0,17.0,0.0,1.0,1.0,重要保持客户
84916776,27,1077,2.9107142857142856,13.0,56.0,0.0,1.0,1.0,重要保持客户
84949737,30,5306,2.8771929824561404,18.0,57.0,1.0,1.0,11.0,重要价值客户
84956161,29,376,2.75,12.0,8.0,0.0,0.0,0.0,重要挽留客户
84957645,24,108,,,,,,,
84993562,27,566,3.0,26.0,6.0,1.0,0.0,10.0,重要发展客户
85004126,29,347,2.875,13.0,8.0,0.0,0.0,0.0,重要挽留客户
85008352,28,2070,3.0,18.0,12.0,1.0,0.0,10.0,重要发展客户
85016828,25,302,3.0,23.0,1.0,1.0,0.0,10.0,重要发展客户
85025555,29,762,,,,,,,
85031011,30,3428,3.0,13.0,5.0,0.0,0.0,0.0,重要挽留客户
85048948,21,195,2.909090909090909,12.0,11.0,0.0,0.0,0.0,重要挽留客户
85051568,28,340,3.0,27.0,1.0,1.0,0.0,10.0,重要发展客户
85051939,30,1345,2.8,18.0,5.0,1.0,0.0,10.0,重要发展客户
85052259,30,3137,2.923076923076923,13.0,26.0,0.0,1.0,1.0,重要保持客户
85053285,30,843,3.0,18.0,23.0,1.0,1.0,11.0,重要价值客户
85053429,30,1628,2.933333333333333,12.0,15.0,0.0,1.0,1.0,重要保持客户
85057275,30,901,2.8,12.0,25.0,0.0,1.0,1.0,重要保持客户
85061519,23,834,3.0,28.0,2.0,1.0,0.0,10.0,重要发展客户
85063376,30,2078,3.0,15.0,21.0,0.0,1.0,1.0,重要保持客户
85063972,30,1445,2.8333333333333335,34.0,6.0,1.0,0.0,10.0,重要发展客户
85064035,27,61,3.0,40.0,2.0,1.0,0.0,10.0,重要发展客户
85071667,28,700,3.0,12.0,10.0,0.0,0.0,0.0,重要挽留客户
85081309,30,3322,2.933333333333333,13.0,60.0,0.0,1.0,1.0,重要保持客户
85100350,29,849,3.0,21.0,1.0,1.0,0.0,10.0,重要发展客户
85101585,27,314,3.0,40.0,1.0,1.0,0.0,10.0,重要发展客户
85110777,21,227,2.8,17.0,20.0,0.0,1.0,1.0,重要保持客户
85116533,28,82,,,,,,,
85120673,30,3379,2.9,13.0,10.0,0.0,0.0,0.0,重要挽留客户
85129672,28,236,,,,,,,
85160711,30,742,2.2222222222222223,13.0,18.0,0.0,1.0,1.0,重要保持客户
85164456,30,3389,3.0,13.0,3.0,0.0,0.0,0.0,重要挽留客户
85169785,30,1284,3.0,18.0,4.0,1.0,0.0,10.0,重要发展客户
85178050,30,939,2.5,34.0,2.0,1.0,0.0,10.0,重要发展客户
85188992,30,2682,3.0,14.0,9.0,0.0,0.0,0.0,重要挽留客户
85193905,30,1357,3.0,14.0,11.0,0.0,0.0,0.0,重要挽留客户
85203528,30,312,,,,,,,
85217109,29,263,,,,,,,
85236155,30,984,3.0,12.0,5.0,0.0,0.0,0.0,重要挽留客户
85271128,29,1800,2.75,14.0,16.0,0.0,1.0,1.0,重要保持客户
85295844,26,270,2.5,13.0,6.0,0.0,0.0,0.0,重要挽留客户
85296442,28,1335,2.9523809523809526,14.0,21.0,0.0,1.0,1.0,重要保持客户
85308332,30,4085,2.869565217391304,13.0,46.0,0.0,1.0,1.0,重要保持客户
85310681,30,841,2.411764705882353,23.0,17.0,1.0,1.0,11.0,重要价值客户
85336332,30,5871,2.9482758620689653,12.0,116.0,0.0,1.0,1.0,重要保持客户
85354272,26,30,,,,,,,
85356127,23,140,,,,,,,
85372457,29,2237,2.433333333333333,18.0,60.0,1.0,1.0,11.0,重要价值客户
85438708,30,692,3.0,18.0,6.0,1.0,0.0,10.0,重要发展客户
85447850,29,2997,2.9696969696969697,13.0,33.0,0.0,1.0,1.0,重要保持客户
85497599,28,1049,3.0,15.0,7.0,0.0,0.0,0.0,重要挽留客户
85506238,29,336,2.857142857142857,13.0,7.0,0.0,0.0,0.0,重要挽留客户
85506999,28,436,2.5,30.0,4.0,1.0,0.0,10.0,重要发展客户
85515812,30,726,2.8095238095238093,12.0,21.0,0.0,1.0,1.0,重要保持客户
85532545,29,1863,3.0,17.0,5.0,0.0,0.0,0.0,重要挽留客户
85550335,30,834,3.0,16.0,2.0,0.0,0.0,0.0,重要挽留客户
85558599,30,2226,3.0,12.0,9.0,0.0,0.0,0.0,重要挽留客户
85559921,29,169,2.6666666666666665,12.0,3.0,0.0,0.0,0.0,重要挽留客户
85566132,29,2504,2.75,19.0,4.0,1.0,0.0,10.0,重要发展客户
85578027,30,1888,3.0,26.0,19.0,1.0,1.0,11.0,重要价值客户
85604732,19,139,3.0,23.0,2.0,1.0,0.0,10.0,重要发展客户
85614421,22,52,,,,,,,
85617134,30,264,2.5625,12.0,16.0,0.0,1.0,1.0,重要保持客户
85633095,30,5046,2.9210526315789473,18.0,38.0,1.0,1.0,11.0,重要价值客户
85642720,29,206,2.8,18.0,5.0,1.0,0.0,10.0,重要发展客户
85646603,30,1005,3.0,18.0,3.0,1.0,0.0,10.0,重要发展客户
85652357,0,5,,,,,,,
85660451,30,1523,2.611111111111111,19.0,18.0,1.0,1.0,11.0,重要价值客户
85684824,28,1127,2.7857142857142856,15.0,14.0,0.0,1.0,1.0,重要保持客户
85724451,26,570,3.0,17.0,4.0,0.0,0.0,0.0,重要挽留客户
85745014,29,491,3.0,17.0,1.0,0.0,0.0,0.0,重要挽留客户
85775119,0,73,3.0,20.0,4.0,1.0,0.0,10.0,重要发展客户
85788191,25,110,,,,,,,
85804228,20,184,,,,,,,
85822276,30,8300,2.9574468085106385,12.0,47.0,0.0,1.0,1.0,重要保持客户
85837173,24,67,3.0,38.0,1.0,1.0,0.0,10.0,重要发展客户
85862488,30,3753,2.9344262295081966,12.0,61.0,0.0,1.0,1.0,重要保持客户
85867746,30,610,2.7,19.0,10.0,1.0,0.0,10.0,重要发展客户
85877113,26,226,3.0,36.0,1.0,1.0,0.0,10.0,重要发展客户
85894552,22,88,3.0,34.0,1.0,1.0,0.0,10.0,重要发展客户
85897722,28,67,,,,,,,
85910982,27,244,2.7777777777777777,16.0,9.0,0.0,0.0,0.0,重要挽留客户
85922732,30,1459,2.9545454545454546,15.0,22.0,0.0,1.0,1.0,重要保持客户
85939471,28,639,3.0,13.0,10.0,0.0,0.0,0.0,重要挽留客户
85943972,30,319,2.9473684210526314,12.0,19.0,0.0,1.0,1.0,重要保持客户
85947802,29,112,2.0,42.0,1.0,1.0,0.0,10.0,重要发展客户
85953088,5,124,,,,,,,
85994287,30,2962,3.0,13.0,12.0,0.0,0.0,0.0,重要挽留客户
86010915,29,422,3.0,13.0,8.0,0.0,0.0,0.0,重要挽留客户
86011804,30,2471,2.8,17.0,25.0,0.0,1.0,1.0,重要保持客户
86012881,30,1079,3.0,12.0,4.0,0.0,0.0,0.0,重要挽留客户
86015882,23,228,2.0,14.0,1.0,0.0,0.0,0.0,重要挽留客户
86017186,29,2275,2.897727272727273,16.0,88.0,0.0,1.0,1.0,重要保持客户
86034641,23,825,2.4545454545454546,12.0,22.0,0.0,1.0,1.0,重要保持客户
86038768,30,2874,2.72,16.0,25.0,0.0,1.0,1.0,重要保持客户
86062140,22,290,3.0,23.0,2.0,1.0,0.0,10.0,重要发展客户
86075690,14,376,3.0,19.0,6.0,1.0,0.0,10.0,重要发展客户
86103367,19,97,3.0,38.0,1.0,1.0,0.0,10.0,重要发展客户
86107124,16,652,3.0,22.0,12.0,1.0,0.0,10.0,重要发展客户
86173615,17,143,2.8,13.0,5.0,0.0,0.0,0.0,重要挽留客户
86180555,27,76,,,,,,,
86239261,30,7392,2.8703703703703702,12.0,54.0,0.0,1.0,1.0,重要保持客户
86273519,29,2550,2.9166666666666665,24.0,12.0,1.0,0.0,10.0,重要发展客户
86282836,27,404,3.0,35.0,3.0,1.0,0.0,10.0,重要发展客户
86287331,29,796,3.0,23.0,12.0,1.0,0.0,10.0,重要发展客户
86299044,30,426,3.0,12.0,11.0,0.0,0.0,0.0,重要挽留客户
86323571,11,191,2.4,23.0,5.0,1.0,0.0,10.0,重要发展客户
86328155,17,48,,,,,,,
86340424,30,642,3.0,18.0,3.0,1.0,0.0,10.0,重要发展客户
86369786,29,316,2.8333333333333335,15.0,18.0,0.0,1.0,1.0,重要保持客户
86388311,29,635,3.0,13.0,11.0,0.0,0.0,0.0,重要挽留客户
86419063,24,113,,,,,,,
86435238,29,2092,3.0,24.0,4.0,1.0,0.0,10.0,重要发展客户
86442990,29,1080,3.0,12.0,22.0,0.0,1.0,1.0,重要保持客户
86443243,1,248,,,,,,,
86458054,1,3,,,,,,,
86505281,24,596,3.0,24.0,1.0,1.0,0.0,10.0,重要发展客户
86523709,29,1322,2.909090909090909,25.0,11.0,1.0,0.0,10.0,重要发展客户
86530795,29,1232,2.8,13.0,10.0,0.0,0.0,0.0,重要挽留客户
86531384,30,261,2.6875,18.0,16.0,1.0,1.0,11.0,重要价值客户
86563510,30,775,2.9411764705882355,12.0,17.0,0.0,1.0,1.0,重要保持客户
86568201,30,1128,3.0,18.0,8.0,1.0,0.0,10.0,重要发展客户
86581662,30,615,2.9,13.0,10.0,0.0,0.0,0.0,重要挽留客户
86614500,30,2532,2.8536585365853657,12.0,41.0,0.0,1.0,1.0,重要保持客户
86616463,29,1486,2.8333333333333335,21.0,12.0,1.0,0.0,10.0,重要发展客户
86641829,28,30,3.0,12.0,1.0,0.0,0.0,0.0,重要挽留客户
86658749,13,1032,2.9473684210526314,15.0,19.0,0.0,1.0,1.0,重要保持客户
86670881,17,149,,,,,,,
86673531,29,881,3.0,26.0,2.0,1.0,0.0,10.0,重要发展客户
86674738,30,979,2.8,16.0,10.0,0.0,0.0,0.0,重要挽留客户
86696356,29,186,3.0,18.0,2.0,1.0,0.0,10.0,重要发展客户
86711898,29,2252,3.0,19.0,9.0,1.0,0.0,10.0,重要发展客户
86717393,29,376,3.0,15.0,2.0,0.0,0.0,0.0,重要挽留客户
86723144,21,1017,3.0,22.0,24.0,1.0,1.0,11.0,重要价值客户
86723232,30,7789,2.909090909090909,12.0,33.0,0.0,1.0,1.0,重要保持客户
86728681,23,386,,,,,,,
86730643,28,138,3.0,14.0,8.0,0.0,0.0,0.0,重要挽留客户
86736998,29,165,3.0,14.0,4.0,0.0,0.0,0.0,重要挽留客户
86748372,30,3331,2.9310344827586206,12.0,29.0,0.0,1.0,1.0,重要保持客户
86756157,29,3663,2.8333333333333335,18.0,12.0,1.0,0.0,10.0,重要发展客户
86770260,29,4038,2.888888888888889,18.0,9.0,1.0,0.0,10.0,重要发展客户
86785531,29,3357,3.0,23.0,6.0,1.0,0.0,10.0,重要发展客户
86800877,28,335,2.3333333333333335,25.0,6.0,1.0,0.0,10.0,重要发展客户
86804290,29,2634,2.938775510204082,13.0,49.0,0.0,1.0,1.0,重要保持客户
86817915,30,594,3.0,16.0,3.0,0.0,0.0,0.0,重要挽留客户
86823123,29,366,2.6666666666666665,13.0,12.0,0.0,0.0,0.0,重要挽留客户
86839210,29,922,3.0,13.0,2.0,0.0,0.0,0.0,重要挽留客户
86845872,23,59,3.0,37.0,1.0,1.0,0.0,10.0,重要发展客户
86863108,25,1621,,,,,,,
86870442,25,189,2.8,18.0,5.0,1.0,0.0,10.0,重要发展客户
86900115,30,634,2.909090909090909,13.0,11.0,0.0,0.0,0.0,重要挽留客户
86901628,17,826,3.0,22.0,4.0,1.0,0.0,10.0,重要发展客户
86929922,22,117,,,,,,,
86985041,30,160,3.0,42.0,1.0,1.0,0.0,10.0,重要发展客户
87018990,29,1110,2.7142857142857144,15.0,7.0,0.0,0.0,0.0,重要挽留客户
87026738,30,1582,3.0,12.0,15.0,0.0,1.0,1.0,重要保持客户
87056353,30,570,3.0,18.0,7.0,1.0,0.0,10.0,重要发展客户
87077725,28,66,3.0,12.0,2.0,0.0,0.0,0.0,重要挽留客户
87086124,28,1635,3.0,18.0,3.0,1.0,0.0,10.0,重要发展客户
87098913,30,2047,2.8947368421052633,15.0,38.0,0.0,1.0,1.0,重要保持客户
87104389,27,1735,3.0,27.0,8.0,1.0,0.0,10.0,重要发展客户
87119704,30,3055,3.0,18.0,17.0,1.0,1.0,11.0,重要价值客户
87146362,28,149,2.6666666666666665,14.0,3.0,0.0,0.0,0.0,重要挽留客户
87153634,29,407,3.0,13.0,2.0,0.0,0.0,0.0,重要挽留客户
87165474,30,3221,2.8405797101449277,12.0,69.0,0.0,1.0,1.0,重要保持客户
87182757,30,1099,2.6666666666666665,19.0,3.0,1.0,0.0,10.0,重要发展客户
87224584,30,1410,3.0,29.0,2.0,1.0,0.0,10.0,重要发展客户
87229516,30,1350,2.9130434782608696,13.0,23.0,0.0,1.0,1.0,重要保持客户
87234675,29,514,2.75,31.0,8.0,1.0,0.0,10.0,重要发展客户
87269189,28,619,2.888888888888889,15.0,9.0,0.0,0.0,0.0,重要挽留客户
87298447,30,1490,2.8947368421052633,12.0,19.0,0.0,1.0,1.0,重要保持客户
87326986,21,836,3.0,34.0,5.0,1.0,0.0,10.0,重要发展客户
87338001,21,783,3.0,41.0,1.0,1.0,0.0,10.0,重要发展客户
87348753,27,308,,,,,,,
87351617,30,236,3.0,14.0,2.0,0.0,0.0,0.0,重要挽留客户
87351790,29,2390,,,,,,,
87365875,27,1135,2.6666666666666665,23.0,6.0,1.0,0.0,10.0,重要发展客户
87385056,30,1373,3.0,15.0,1.0,0.0,0.0,0.0,重要挽留客户
87397369,23,39,3.0,19.0,3.0,1.0,0.0,10.0,重要发展客户
87401754,28,519,3.0,21.0,2.0,1.0,0.0,10.0,重要发展客户
87409081,29,409,2.0,18.0,1.0,1.0,0.0,10.0,重要发展客户
87413989,30,3940,2.9344262295081966,15.0,61.0,0.0,1.0,1.0,重要保持客户
87442587,30,1236,2.8823529411764706,20.0,17.0,1.0,1.0,11.0,重要价值客户
87448522,30,1285,3.0,36.0,5.0,1.0,0.0,10.0,重要发展客户
87466107,28,1038,2.7777777777777777,14.0,54.0,0.0,1.0,1.0,重要保持客户
87467371,25,115,,,,,,,
87475354,28,3767,3.0,14.0,10.0,0.0,0.0,0.0,重要挽留客户
87503748,30,661,3.0,24.0,2.0,1.0,0.0,10.0,重要发展客户
87509181,29,452,3.0,12.0,3.0,0.0,0.0,0.0,重要挽留客户
87525318,25,144,,,,,,,
87526438,26,726,2.933333333333333,12.0,15.0,0.0,1.0,1.0,重要保持客户
87538023,19,1056,3.0,13.0,8.0,0.0,0.0,0.0,重要挽留客户
87542208,30,2623,3.0,12.0,5.0,0.0,0.0,0.0,重要挽留客户
87579407,29,1502,2.6923076923076925,15.0,13.0,0.0,0.0,0.0,重要挽留客户
87594845,30,2583,3.0,25.0,6.0,1.0,0.0,10.0,重要发展客户
87603845,28,2102,2.9285714285714284,13.0,28.0,0.0,1.0,1.0,重要保持客户
87610115,30,1480,2.238095238095238,12.0,21.0,0.0,1.0,1.0,重要保持客户
87616807,30,1632,3.0,18.0,19.0,1.0,1.0,11.0,重要价值客户
87634750,29,460,2.5,13.0,26.0,0.0,1.0,1.0,重要保持客户
87642673,30,4390,3.0,12.0,24.0,0.0,1.0,1.0,重要保持客户
87648643,29,1005,2.7857142857142856,17.0,28.0,0.0,1.0,1.0,重要保持客户
87658501,30,6720,2.625,13.0,16.0,0.0,1.0,1.0,重要保持客户
87674314,27,372,3.0,18.0,2.0,1.0,0.0,10.0,重要发展客户
87677681,26,541,,,,,,,
87684947,22,806,3.0,32.0,3.0,1.0,0.0,10.0,重要发展客户
87732841,28,531,2.5,18.0,4.0,1.0,0.0,10.0,重要发展客户
87751423,29,888,3.0,23.0,2.0,1.0,0.0,10.0,重要发展客户
87799778,26,1368,2.75,20.0,4.0,1.0,0.0,10.0,重要发展客户
87804477,29,111,2.5,14.0,2.0,0.0,0.0,0.0,重要挽留客户
87810699,24,74,,,,,,,
87820307,30,769,2.806451612903226,15.0,31.0,0.0,1.0,1.0,重要保持客户
87836751,24,293,,,,,,,
87861593,25,297,3.0,17.0,2.0,0.0,0.0,0.0,重要挽留客户
87868887,28,1232,2.7777777777777777,12.0,9.0,0.0,0.0,0.0,重要挽留客户
87876065,30,692,3.0,33.0,2.0,1.0,0.0,10.0,重要发展客户
87895521,30,1886,2.5294117647058822,13.0,51.0,0.0,1.0,1.0,重要保持客户
87901815,28,530,2.6666666666666665,15.0,3.0,0.0,0.0,0.0,重要挽留客户
87902771,12,392,3.0,16.0,3.0,0.0,0.0,0.0,重要挽留客户
87942719,30,3434,2.953488372093023,12.0,43.0,0.0,1.0,1.0,重要保持客户
87944152,30,3838,2.9,12.0,30.0,0.0,1.0,1.0,重要保持客户
87948577,13,490,3.0,25.0,15.0,1.0,1.0,11.0,重要价值客户
87960257,29,348,3.0,14.0,9.0,0.0,0.0,0.0,重要挽留客户
87980818,20,118,3.0,18.0,2.0,1.0,0.0,10.0,重要发展客户
87983348,30,4925,2.81651376146789,12.0,109.0,0.0,1.0,1.0,重要保持客户
87990594,28,952,3.0,24.0,3.0,1.0,0.0,10.0,重要发展客户
87998227,30,3212,3.0,12.0,30.0,0.0,1.0,1.0,重要保持客户
88005937,20,151,2.3333333333333335,12.0,3.0,0.0,0.0,0.0,重要挽留客户
88007634,29,573,2.8823529411764706,12.0,17.0,0.0,1.0,1.0,重要保持客户
88009446,29,2812,3.0,24.0,2.0,1.0,0.0,10.0,重要发展客户
88055926,30,728,2.6,15.0,5.0,0.0,0.0,0.0,重要挽留客户
88076016,30,1775,3.0,19.0,2.0,1.0,0.0,10.0,重要发展客户
88079688,30,4632,2.8823529411764706,12.0,68.0,0.0,1.0,1.0,重要保持客户
88090767,29,1736,2.9491525423728815,12.0,59.0,0.0,1.0,1.0,重要保持客户
88099922,25,363,3.0,21.0,4.0,1.0,0.0,10.0,重要发展客户
88105291,24,98,3.0,33.0,1.0,1.0,0.0,10.0,重要发展客户
88110636,30,3757,3.0,13.0,13.0,0.0,0.0,0.0,重要挽留客户
88111941,28,942,3.0,18.0,9.0,1.0,0.0,10.0,重要发展客户
88120786,30,4734,2.9444444444444446,12.0,18.0,0.0,1.0,1.0,重要保持客户
88122205,26,190,3.0,12.0,9.0,0.0,0.0,0.0,重要挽留客户
88143584,30,1393,3.0,19.0,4.0,1.0,0.0,10.0,重要发展客户
88150994,30,2007,2.8214285714285716,12.0,28.0,0.0,1.0,1.0,重要保持客户
88159912,30,1137,3.0,28.0,2.0,1.0,0.0,10.0,重要发展客户
88196998,7,108,2.8,25.0,5.0,1.0,0.0,10.0,重要发展客户
88209434,30,2241,2.8,18.0,5.0,1.0,0.0,10.0,重要发展客户
88211444,15,353,3.0,13.0,14.0,0.0,1.0,1.0,重要保持客户
88214207,22,70,,,,,,,
88239724,18,116,3.0,20.0,2.0,1.0,0.0,10.0,重要发展客户
88246742,28,194,2.75,17.0,4.0,0.0,0.0,0.0,重要挽留客户
88271974,30,1330,3.0,15.0,10.0,0.0,0.0,0.0,重要挽留客户
88276305,26,235,2.8333333333333335,13.0,6.0,0.0,0.0,0.0,重要挽留客户
88290400,30,4081,2.8461538461538463,12.0,52.0,0.0,1.0,1.0,重要保持客户
88330035,30,170,,,,,,,
88336278,28,678,2.9166666666666665,14.0,24.0,0.0,1.0,1.0,重要保持客户
88340891,29,1996,2.3823529411764706,13.0,34.0,0.0,1.0,1.0,重要保持客户
88364207,25,177,,,,,,,
88374425,29,676,3.0,14.0,5.0,0.0,0.0,0.0,重要挽留客户
88405349,26,905,3.0,29.0,2.0,1.0,0.0,10.0,重要发展客户
88447964,30,2838,2.933333333333333,16.0,15.0,0.0,1.0,1.0,重要保持客户
88470992,30,1349,2.75,23.0,12.0,1.0,0.0,10.0,重要发展客户
88493429,30,752,2.2,18.0,5.0,1.0,0.0,10.0,重要发展客户
88496472,30,3695,2.6486486486486487,17.0,37.0,0.0,1.0,1.0,重要保持客户
88503688,30,4612,2.6953125,12.0,128.0,0.0,1.0,1.0,重要保持客户
88504838,18,769,3.0,18.0,2.0,1.0,0.0,10.0,重要发展客户
88513390,25,3507,2.5714285714285716,22.0,28.0,1.0,1.0,11.0,重要价值客户
88526460,29,328,2.4166666666666665,14.0,12.0,0.0,0.0,0.0,重要挽留客户
88548564,26,992,2.8,21.0,5.0,1.0,0.0,10.0,重要发展客户
88568494,23,855,2.8333333333333335,14.0,6.0,0.0,0.0,0.0,重要挽留客户
88574383,0,9,,,,,,,
88603547,29,481,3.0,41.0,1.0,1.0,0.0,10.0,重要发展客户
88614983,30,427,2.8333333333333335,17.0,6.0,0.0,0.0,0.0,重要挽留客户
88623283,29,836,2.8333333333333335,15.0,18.0,0.0,1.0,1.0,重要保持客户
88637394,29,384,2.857142857142857,12.0,7.0,0.0,0.0,0.0,重要挽留客户
88643555,29,655,2.75,16.0,8.0,0.0,0.0,0.0,重要挽留客户
88660059,12,15,,,,,,,
88666055,29,1463,3.0,23.0,3.0,1.0,0.0,10.0,重要发展客户
88679022,21,237,,,,,,,
88691490,30,2056,3.0,12.0,62.0,0.0,1.0,1.0,重要保持客户
88707443,30,719,3.0,27.0,6.0,1.0,0.0,10.0,重要发展客户
88715260,30,2354,2.857142857142857,14.0,21.0,0.0,1.0,1.0,重要保持客户
88735921,30,961,3.0,12.0,16.0,0.0,1.0,1.0,重要保持客户
88749982,29,290,3.0,21.0,4.0,1.0,0.0,10.0,重要发展客户
88753779,12,116,3.0,38.0,1.0,1.0,0.0,10.0,重要发展客户
88811781,29,326,,,,,,,
88815441,30,4868,2.9615384615384617,13.0,52.0,0.0,1.0,1.0,重要保持客户
88826481,27,383,3.0,13.0,2.0,0.0,0.0,0.0,重要挽留客户
88845531,24,208,,,,,,,
88855760,29,778,,,,,,,
88865653,29,2704,3.0,17.0,7.0,0.0,0.0,0.0,重要挽留客户
88884665,24,669,2.7777777777777777,12.0,9.0,0.0,0.0,0.0,重要挽留客户
88901750,30,2493,3.0,18.0,4.0,1.0,0.0,10.0,重要发展客户
88916048,30,1900,2.909090909090909,12.0,22.0,0.0,1.0,1.0,重要保持客户
88922674,13,69,3.0,12.0,3.0,0.0,0.0,0.0,重要挽留客户
88927446,30,696,2.9166666666666665,18.0,12.0,1.0,0.0,10.0,重要发展客户
88945335,30,1942,2.9523809523809526,15.0,21.0,0.0,1.0,1.0,重要保持客户
88950524,30,1896,2.9411764705882355,18.0,34.0,1.0,1.0,11.0,重要价值客户
88953531,29,251,2.8,14.0,5.0,0.0,0.0,0.0,重要挽留客户
88967877,27,931,2.9166666666666665,29.0,12.0,1.0,0.0,10.0,重要发展客户
88972430,27,1190,3.0,38.0,5.0,1.0,0.0,10.0,重要发展客户
89004886,26,138,2.8,18.0,5.0,1.0,0.0,10.0,重要发展客户
89006471,25,203,3.0,22.0,2.0,1.0,0.0,10.0,重要发展客户
89063931,23,134,,,,,,,
89083541,30,2772,3.0,17.0,6.0,0.0,0.0,0.0,重要挽留客户
89104233,28,53,3.0,40.0,1.0,1.0,0.0,10.0,重要发展客户
89105765,28,927,2.857142857142857,13.0,7.0,0.0,0.0,0.0,重要挽留客户
89118490,30,1115,3.0,16.0,18.0,0.0,1.0,1.0,重要保持客户
89153511,28,1243,2.923076923076923,12.0,13.0,0.0,0.0,0.0,重要挽留客户
89160493,29,519,2.8,12.0,5.0,0.0,0.0,0.0,重要挽留客户
89183161,30,1486,2.7,18.0,10.0,1.0,0.0,10.0,重要发展客户
89193034,29,530,3.0,26.0,2.0,1.0,0.0,10.0,重要发展客户
89210176,29,647,3.0,25.0,4.0,1.0,0.0,10.0,重要发展客户
89249164,30,4018,3.0,12.0,23.0,0.0,1.0,1.0,重要保持客户
89256212,29,860,2.6666666666666665,18.0,12.0,1.0,0.0,10.0,重要发展客户
89258714,30,1643,2.827956989247312,13.0,93.0,0.0,1.0,1.0,重要保持客户
89261071,25,60,2.125,14.0,8.0,0.0,0.0,0.0,重要挽留客户
89302742,30,1449,2.8,20.0,10.0,1.0,0.0,10.0,重要发展客户
89320958,27,180,3.0,16.0,6.0,0.0,0.0,0.0,重要挽留客户
89327430,23,2192,3.0,18.0,14.0,1.0,1.0,11.0,重要价值客户
89341994,30,764,3.0,22.0,1.0,1.0,0.0,10.0,重要发展客户
89346491,30,750,3.0,13.0,12.0,0.0,0.0,0.0,重要挽留客户
89349895,28,116,2.0,12.0,2.0,0.0,0.0,0.0,重要挽留客户
89353720,9,129,3.0,14.0,1.0,0.0,0.0,0.0,重要挽留客户
89358432,26,221,2.75,28.0,8.0,1.0,0.0,10.0,重要发展客户
89380977,29,1610,3.0,12.0,2.0,0.0,0.0,0.0,重要挽留客户
89384841,29,2474,3.0,22.0,11.0,1.0,0.0,10.0,重要发展客户
89391097,10,77,,,,,,,
89403474,25,383,,,,,,,
89417510,30,1536,3.0,13.0,11.0,0.0,0.0,0.0,重要挽留客户
89426847,30,2921,2.9846153846153847,13.0,65.0,0.0,1.0,1.0,重要保持客户
89428650,30,5168,2.375,19.0,8.0,1.0,0.0,10.0,重要发展客户
89430548,24,256,,,,,,,
89492416,0,2,,,,,,,
89495629,12,229,3.0,12.0,2.0,0.0,0.0,0.0,重要挽留客户
89538622,29,200,2.6,12.0,5.0,0.0,0.0,0.0,重要挽留客户
89543332,26,210,,,,,,,
89545247,0,21,3.0,17.0,2.0,0.0,0.0,0.0,重要挽留客户
89583416,29,574,2.7142857142857144,17.0,14.0,0.0,1.0,1.0,重要保持客户
89610223,30,498,2.782608695652174,18.0,23.0,1.0,1.0,11.0,重要价值客户
89618850,27,928,2.9473684210526314,16.0,19.0,0.0,1.0,1.0,重要保持客户
89627693,27,32,,,,,,,
89644945,30,1815,3.0,18.0,9.0,1.0,0.0,10.0,重要发展客户
89646454,29,546,3.0,36.0,1.0,1.0,0.0,10.0,重要发展客户
89647768,30,4577,3.0,12.0,6.0,0.0,0.0,0.0,重要挽留客户
89692927,29,1056,3.0,18.0,2.0,1.0,0.0,10.0,重要发展客户
89710336,30,1962,2.8846153846153846,12.0,26.0,0.0,1.0,1.0,重要保持客户
89726077,29,518,3.0,22.0,1.0,1.0,0.0,10.0,重要发展客户
89727305,30,913,3.0,26.0,4.0,1.0,0.0,10.0,重要发展客户
89736791,30,3574,2.875,18.0,8.0,1.0,0.0,10.0,重要发展客户
89737857,30,594,2.9473684210526314,13.0,19.0,0.0,1.0,1.0,重要保持客户
89748192,29,1566,2.923076923076923,13.0,13.0,0.0,0.0,0.0,重要挽留客户
89813223,12,142,2.5,14.0,2.0,0.0,0.0,0.0,重要挽留客户
89817349,30,465,2.857142857142857,14.0,7.0,0.0,0.0,0.0,重要挽留客户
89819548,26,137,3.0,21.0,2.0,1.0,0.0,10.0,重要发展客户
89825616,29,1287,2.9375,17.0,16.0,0.0,1.0,1.0,重要保持客户
89831149,30,1312,2.75,12.0,4.0,0.0,0.0,0.0,重要挽留客户
89837777,29,480,,,,,,,
89854830,30,630,2.888888888888889,12.0,9.0,0.0,0.0,0.0,重要挽留客户
89866622,27,286,3.0,19.0,2.0,1.0,0.0,10.0,重要发展客户
89868154,25,759,3.0,21.0,2.0,1.0,0.0,10.0,重要发展客户
89886681,30,2894,2.963636363636364,12.0,55.0,0.0,1.0,1.0,重要保持客户
89888891,28,503,2.75,30.0,4.0,1.0,0.0,10.0,重要发展客户
89899419,25,136,2.0,15.0,1.0,0.0,0.0,0.0,重要挽留客户
